Client Username,Client IP Address,Client MAC Address,Association Time,Vendor,AP Name,Radio Type,Device Name,Map Location,SSID,Profile,VLAN ID,Protocol,Session Duration,Policy Type,Avg. Session Throughput(Kbps)
bd8f9c1ce992f2867f7e0037e10605,10.250.64.156,c2c138bd1a38d3addeb1a7d0e6d70d,Fri Feb 23 17:21:28 PST 2018,Intel Corporate,SU-1-1350-1,802.11a/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11n(5GHz),10 min 26 sec,WPA2,<0.1
bd8f9c1ce992f2867f7e0037e10605,10.250.64.156,c2c138bd1a38d3addeb1a7d0e6d70d,Fri Feb 23 18:00:29 PST 2018,Intel Corporate,SU-1-1350-1,802.11a/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 11 sec,WPA2,131.8
bd8f9c1ce992f2867f7e0037e10605,10.250.64.156,c2c138bd1a38d3addeb1a7d0e6d70d,Fri Feb 23 18:05:40 PST 2018,Intel Corporate,SU-1-1360-1,802.11a/n/ac,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11ac,5 min 10 sec,WPA2,"1,392.1"
bd8f9c1ce992f2867f7e0037e10605,10.250.64.156,c2c138bd1a38d3addeb1a7d0e6d70d,Fri Feb 23 18:10:51 PST 2018,Intel Corporate,SU-0-0103-2,802.11a/n/ac,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > Su Basement,SJSU_premier,SJSU_premier,120,802.11ac,5 min 26 sec,WPA2,"1,299.6"
bd8f9c1ce992f2867f7e0037e10605,10.250.64.156,c2c138bd1a38d3addeb1a7d0e6d70d,Fri Feb 23 18:16:17 PST 2018,Intel Corporate,SU-1-1350-1,802.11b/g/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),52 min 14 sec,WPA2,904.4
94117b105203ee258b971a1550f70f,10.250.231.69,afd58c6fa58fa93eaada6c5a651383,Fri Feb 23 23:34:45 PST 2018,Intel Corporate,CV2-9-923-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,eduroam,eduroam,120,802.11ac,3 hrs 4 min 38 sec,WPA2,284.1
94117b105203ee258b971a1550f70f,10.250.231.69,afd58c6fa58fa93eaada6c5a651383,Sat Feb 24 12:34:59 PST 2018,Intel Corporate,CV2-9-927-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,eduroam,eduroam,120,802.11n(2.4GHz),5 min 12 sec,WPA2,305.8
94117b105203ee258b971a1550f70f,10.250.231.69,afd58c6fa58fa93eaada6c5a651383,Sat Feb 24 12:40:11 PST 2018,Intel Corporate,CV2-9-927-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,eduroam,eduroam,120,802.11ac,3 hrs 34 min 54 sec,WPA2,424.1
cd622586da7a80a87c62d6647aa7a1,10.250.95.170,18ed1540e5523fe6a7212f0b7123f1,Fri Feb 23 17:44:37 PST 2018,Intel Corporate,ENG-3-307-1-X,802.11ac,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > ENG > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 hrs 13 min 42 sec,WPA2,96.2
bab5b7612ed80dc7243052559b8a3a,10.250.200.206,c10cd0c8734e64314f80015edaff8b,Fri Feb 23 17:33:36 PST 2018,Intel Corporate,BBC-G-021,802.11a/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > BBC > Floor 0,SJSU_premier,SJSU_premier,120,802.11n(5GHz),10 min 49 sec,WPA2,6.4
43455986f5281f7acecf02dc377f7b,10.250.229.158,1d3833588f3a282942a6683b2f1b5e,Fri Feb 23 20:16:16 PST 2018,Intel Corporate,CV2-9-918-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,SJSU_premier,SJSU_premier,120,802.11ac,3 hrs 18 min 29 sec,WPA2,223.3
bab5b7612ed80dc7243052559b8a3a,10.250.200.206,c10cd0c8734e64314f80015edaff8b,Fri Feb 23 17:44:37 PST 2018,Intel Corporate,BBC-G-021,802.11b/g/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > BBC > Floor 0,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),2 hrs 21 min 6 sec,WPA2,23.1
43455986f5281f7acecf02dc377f7b,10.250.229.158,1d3833588f3a282942a6683b2f1b5e,Fri Feb 23 20:00:38 PST 2018,Intel Corporate,CV2-9-918-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),15 min 37 sec,WPA2,"26,277.5"
43455986f5281f7acecf02dc377f7b,10.250.229.158,1d3833588f3a282942a6683b2f1b5e,Fri Feb 23 23:34:45 PST 2018,Intel Corporate,CV2-9-922-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,SJSU_premier,SJSU_premier,120,802.11ac,1 hrs 14 min 22 sec,WPA2,10.4
43455986f5281f7acecf02dc377f7b,10.250.229.158,1d3833588f3a282942a6683b2f1b5e,Sat Feb 24 00:49:07 PST 2018,Intel Corporate,CV2-9-919-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,SJSU_premier,SJSU_premier,120,802.11ac,5 min 14 sec,WPA2,32.4
43455986f5281f7acecf02dc377f7b,10.250.229.158,1d3833588f3a282942a6683b2f1b5e,Sat Feb 24 00:54:22 PST 2018,Intel Corporate,CV2-9-922-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 9th floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),8 hrs 58 min 28 sec,WPA2,631.8
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Fri Feb 23 19:24:27 PST 2018,Intel Corporate,CV2-5-577-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11ac,3 hrs 33 min 56 sec,WPA2,"1,087.9"
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Sat Feb 24 00:17:45 PST 2018,Intel Corporate,CV2-5-577-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),57 min 36 sec,WPA2,701.9
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Sat Feb 24 13:42:56 PST 2018,Intel Corporate,CV2-5-577-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),20 min 36 sec,WPA2,"1,696.1"
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Sat Feb 24 14:03:33 PST 2018,Intel Corporate,CV2-5-577-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11ac,15 min 35 sec,WPA2,<0.1
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Sat Feb 24 15:16:50 PST 2018,Intel Corporate,CV2-5-577-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11ac,5 min 12 sec,WPA2,911.2
9b90d59dfff901c6fa5aa63ae5f711,10.250.27.252,02950e6c00e47499b316ad5e91c951,Sat Feb 24 15:22:02 PST 2018,Intel Corporate,CV2-5-577-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 5th floor,SJSU_premier,SJSU_premier,120,802.11ac,35 min 55 sec,WPA2,36.9
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Fri Feb 23 17:16:05 PST 2018,Intel Corporate,CV2-8-864-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,1 hrs 10 min 46 sec,WPA2,"13,644.9"
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Sat Feb 24 12:29:43 PST 2018,Intel Corporate,CV2-8-864-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,3 hrs 12 min 54 sec,WPA2,"1,532.1"
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Fri Feb 23 18:37:24 PST 2018,Intel Corporate,CV2-8-864-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,4 hrs 46 min 51 sec,WPA2,"2,335.2"
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Sat Feb 24 09:16:42 PST 2018,Intel Corporate,CV2-8-864-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,2 hrs 46 min 5 sec,WPA2,637.3
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Sat Feb 24 12:02:49 PST 2018,Intel Corporate,CV2-8-868-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,26 min 54 sec,WPA2,29.0
7594ae2e045909f537c7b6d66713f2,10.250.184.21,19e8f7aae305c2eac31ce51c26c3b9,Sat Feb 24 16:18:38 PST 2018,Intel Corporate,CV2-8-864-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CV2 > 8th floor,SJSU_premier,SJSU_premier,120,802.11ac,20 sec,WPA2,<0.1
42fc9e325df1dbb69e4a1e5934faba,10.250.148.109,76e54b67275dd885fd9dd35b9180eb,Sat Feb 24 01:57:10 PST 2018,Intel Corporate,WSH-1-120-1,802.11ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 1,SJSU_premier,SJSU_premier,120,802.11ac,5 min 5 sec,WPA2,571.1
42fc9e325df1dbb69e4a1e5934faba,10.250.148.109,76e54b67275dd885fd9dd35b9180eb,Sat Feb 24 02:02:16 PST 2018,Intel Corporate,WSH-1-120-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 23 sec,WPA2,<0.1
42fc9e325df1dbb69e4a1e5934faba,10.250.148.109,76e54b67275dd885fd9dd35b9180eb,Sat Feb 24 13:42:56 PST 2018,Intel Corporate,WSH-328-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 9 sec,WPA2,<0.1
42fc9e325df1dbb69e4a1e5934faba,10.250.148.109,76e54b67275dd885fd9dd35b9180eb,Sat Feb 24 13:48:09 PST 2018,Intel Corporate,KNG-7-700-3,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > Seventh,SJSU_premier,SJSU_premier,120,802.11ac,31 min 2 sec,WPA2,530.5
41d8cd98f00b204e9800998ecf8427,10.252.240.245,f32511b478084a1398a93ea2e39365,Sat Feb 24 12:40:11 PST 2018,LG Electronics (Mobi,SJS-OD-HAT-1,802.11b/g/n,SJS-0CC-112-552-WLC-01,Offsite > Hammer outdoor > Hammer outdoor,SJSU_MyDevice,SJSU_MyDevice,122,802.11n(2.4GHz),10 min 15 sec,NOTAVAILABLE,107.3
eabe0a235883b232f70ae7f25f12d3,10.250.87.5,258ae3fe2e15e8fd48827c8d9bef17,Fri Feb 23 16:44:18 PST 2018,LG Electronics (Mobi,SSC-1-600-1,802.11b/g/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > SSC > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 43 sec,WPA2,<0.1
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 16:28:11 PST 2018,LG Electronics (Mobi,SJS-OD-SU-5,802.11b/g/n,SJS-0CC-112-C6K-WiSM-3a,SJSU Outdoor > SJSU OUTDOOR,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 21 sec,WPA2,6.7
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 18:00:29 PST 2018,LG Electronics (Mobi,ENG-1-117-1,802.11a/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > ENG > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(5GHz),31 min 34 sec,WPA2,3.9
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 16:33:33 PST 2018,LG Electronics (Mobi,SU-1-1511-1,802.11a/n/ac,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11ac,5 min 11 sec,WPA2,7.7
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 16:38:44 PST 2018,LG Electronics (Mobi,SU-1-1350-1,802.11a/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > New Student Union > First Floor,SJSU_premier,SJSU_premier,120,802.11n(5GHz),10 min 52 sec,WPA2,2.2
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 16:49:47 PST 2018,LG Electronics (Mobi,ENG-1-117-1,802.11a/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > ENG > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(5GHz),54 min 38 sec,WPA2,2.9
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 18:42:38 PST 2018,LG Electronics (Mobi,SSC-1-207-1,802.11ac,SJS-0CC-112-552-WLC-01,SJSUWIFI > SSC > Floor 1,SJSU_premier,SJSU_premier,120,802.11ac,5 min 10 sec,WPA2,<0.1
64c1e379dc233d90984476f4e38ac0,10.250.134.84,ddec358c9dd9417ef755bef106730e,Fri Feb 23 18:47:52 PST 2018,LG Electronics (Mobi,SJS-OD-CV2-1,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,SJSU Outdoor > SJSU OUTDOOR,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 8 sec,WPA2,<0.1
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Fri Feb 23 19:08:44 PST 2018,LG Electronics (Mobi,WSH-1-161-1,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 1,SJSU_premier,SJSU_premier,120,802.11ac,5 min 5 sec,WPA2,<0.1
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Fri Feb 23 19:13:52 PST 2018,LG Electronics (Mobi,DC-2-200-5,802.11b/g/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > Dining Commons > main floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),20 min 52 sec,WPA2,"2,093.0"
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Fri Feb 23 19:34:45 PST 2018,LG Electronics (Mobi,WSH-1-161-1,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 1,SJSU_premier,SJSU_premier,120,802.11ac,5 min 8 sec,WPA2,17.8
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Fri Feb 23 19:39:53 PST 2018,LG Electronics (Mobi,WSH-2-203-H,802.11a/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 17 sec,WPA2,8.4
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Fri Feb 23 19:45:11 PST 2018,LG Electronics (Mobi,WSH-2-203-H,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),14 hrs 54 min 29 sec,WPA2,23.6
4e07f21b17657c293b648b2e35076a,10.250.49.196,8471afe22e55d031b7793f6b9f6eec,Fri Feb 23 16:44:18 PST 2018,LG Electronics (Mobi,ENG-3-376-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > ENG > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),2 hrs 45 min 14 sec,WPA2,18.1
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Sat Feb 24 10:39:40 PST 2018,LG Electronics (Mobi,WSH-2-203-H,802.11a/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(5GHz),20 min 46 sec,WPA2,85.5
f9cb9594d76104f187e5bfd98d909b,10.250.149.14,746843333602311fceb6945aa331c1,Sat Feb 24 11:00:26 PST 2018,LG Electronics (Mobi,WSH-2-203-H,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 hrs 14 min 40 sec,WPA2,1.7
174b67b8d243c3c1b0f8d2ea1e7b8b,10.250.8.189,c3cb6e0b0b753ce5f27a898a7f1d9e,Fri Feb 23 16:49:47 PST 2018,LG Electronics (Mobi,SH-1-112-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-2b,SJSUWIFI > SH > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 14 sec,WPA2,<0.1
4e07f21b17657c293b648b2e35076a,10.250.49.196,8471afe22e55d031b7793f6b9f6eec,Fri Feb 23 19:29:35 PST 2018,LG Electronics (Mobi,SJS-OD-DBH-1,802.11a/n,SJS-0CC-112-C6K-WiSM-1a,SJSU Outdoor > SJSU OUTDOOR,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 10 sec,WPA2,<0.1
4e07f21b17657c293b648b2e35076a,10.250.49.196,8471afe22e55d031b7793f6b9f6eec,Fri Feb 23 19:34:45 PST 2018,LG Electronics (Mobi,SCI-1-143-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-1a,SJSUWIFI > SCI > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 5 sec,WPA2,<0.1
4e07f21b17657c293b648b2e35076a,10.250.49.196,8471afe22e55d031b7793f6b9f6eec,Sat Feb 24 14:45:12 PST 2018,LG Electronics (Mobi,KNG-4-407-H,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > Fourth,SJSU_premier,SJSU_premier,120,802.11ac,1 hrs 23 min 6 sec,WPA2,38.5
4e07f21b17657c293b648b2e35076a,10.250.49.196,8471afe22e55d031b7793f6b9f6eec,Sat Feb 24 16:08:18 PST 2018,LG Electronics (Mobi,KNG-4-411-4,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > Fourth,SJSU_premier,SJSU_premier,120,802.11ac,6 min 47 sec,WPA2,136.1
82a35c61bbd7b3df016f6346a5e6e7,10.250.123.104,e6fc8c7fc695d1f893a197d7720ff7,Sat Feb 24 16:18:38 PST 2018,LG Electronics (Mobi,KNG-6-632-H,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > Sixth,SJSU_premier,SJSU_premier,120,802.11ac,20 sec,WPA2,<0.1
4438da7eed787693529ddc17635a76,10.250.253.184,9fd548cc3c80390da8fc73c8dd3ab7,Sat Feb 24 09:42:34 PST 2018,LG Electronics (Mobi,ENG-3-337-1,802.11a/n,SJS-0CC-112-C6K-WiSM-3a,SJSUWIFI > ENG > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),2 hrs 30 min 54 sec,WPA2,15.4
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 17:55:10 PST 2018,LG Electronics (Mobi,WSH-326-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 15 sec,WPA2,<0.1
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 18:00:29 PST 2018,LG Electronics (Mobi,SPX-1-156-H,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,SJSUWIFI > SPX > SPXLVL1,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 11 sec,WPA2,9.3
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 20:16:16 PST 2018,LG Electronics (Mobi,WSH-329-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 10 sec,WPA2,<0.1
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 18:05:40 PST 2018,LG Electronics (Mobi,SPX-1-173G,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,SJSUWIFI > SPX > SPXLVL1,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 10 sec,WPA2,<0.1
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 18:10:51 PST 2018,LG Electronics (Mobi,SPX-1-178A,802.11b/g/n,SJS-0CC-112-C6K-WiSM-1a,SJSUWIFI > SPX > SPXLVL1,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),2 hrs 0 min 7 sec,WPA2,4.9
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Fri Feb 23 20:11:01 PST 2018,LG Electronics (Mobi,MH-2-225-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-2b,SJSUWIFI > MQH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 15 sec,WPA2,1.1
fea779033185665502d447bbbafbbb,10.250.128.133,ec3d6c6509c38aa9f927f53f0635b3,Sat Feb 24 07:39:04 PST 2018,LG Electronics (Mobi,SJS-OD-HAT-1,802.11a/n,SJS-0CC-112-552-WLC-01,Offsite > Hammer outdoor > Hammer outdoor,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 5 sec,WPA2,<0.1
e136f6a832f9efb58f11fbbd17ffaa,10.250.177.147,2a36f121fb166140d910b087d634ff,Fri Feb 23 16:44:18 PST 2018,"Apple, Inc.",KNG-L-L75-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > basement,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 56 sec,WPA2,97.5
e136f6a832f9efb58f11fbbd17ffaa,10.250.177.147,2a36f121fb166140d910b087d634ff,Fri Feb 23 16:55:14 PST 2018,"Apple, Inc.",KNG-L-L75-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > basement,SJSU_premier,SJSU_premier,120,802.11ac,5 min 4 sec,WPA2,<0.1
e136f6a832f9efb58f11fbbd17ffaa,10.250.177.147,2a36f121fb166140d910b087d634ff,Fri Feb 23 17:05:33 PST 2018,"Apple, Inc.",KNG-L-L75-1,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-1a,MLKL LIbrary > MLKL > basement,SJSU_premier,SJSU_premier,120,802.11ac,38 min 51 sec,WPA2,121.7
e136f6a832f9efb58f11fbbd17ffaa,10.250.177.147,2a36f121fb166140d910b087d634ff,Fri Feb 23 17:44:35 PST 2018,"Apple, Inc.",WSQ-1-119-1-X,802.11a/n,SJS-0CC-112-C6K-WiSM-1a,SJSUWIFI > WSQ > Floor 1,SJSU_premier,SJSU_premier,120,802.11n(5GHz),4 min 57 sec,WPA2,<0.1
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 16:22:44 PST 2018,"Apple, Inc.",SJS-OD-MODF-1562E,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-3a,SJSU Outdoor > SJSU OUTDOOR,eduroam,eduroam,120,802.11ac,5 min 27 sec,WPA2,16.6
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 16:28:11 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11n(2.4GHz),58 min 34 sec,WPA2,"1,212.5"
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 17:26:45 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11ac,1 hrs 41 min 58 sec,WPA2,"1,034.5"
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 19:08:44 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11n(2.4GHz),57 min 2 sec,WPA2,31.3
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 20:05:46 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11ac,1 hrs 44 min 5 sec,WPA2,18.2
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 21:49:52 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11n(2.4GHz),1 hrs 3 min 2 sec,WPA2,0.5
071a43e180e9474ec57c5f7eaa9aa7,10.250.217.246,9afb5873922dc14bdeeb2e09cbeecd,Fri Feb 23 22:58:22 PST 2018,"Apple, Inc.",CVB-10-1035-1,802.11ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 10,eduroam,eduroam,120,802.11ac,52 min 8 sec,WPA2,61.7
